Date of Cartoon,Title,Major Subject
"Wednesday, September 20, 1967","""It's What We Call A Thin ABM System -- We Hope""",Congress
"Thursday, September 21, 1967","""He's A Great Leader -- He Got Rid Of All The Blunderers But One""",Egypt
"Friday, September 22, 1967","""Those Emerging Nations May End Up Submerging Us All""",United Nations
"Sunday, September 24, 1967","""Pardon Me, Are You Two Fellows Acquainted?""",Gun Controls
"Tuesday, September 26, 1967","""I'm Looking After The Little Tyke All The Time""",South Vietnam
"Wednesday, September 27, 1967",International Order Of China Watchers,People's Republic of China
"Thursday, September 28, 1967","""Hello -- Is This My Good old Friend And Fellow-Democrat, Bill Fulbright?""",Vietnam War
"Friday, September 29, 1967","""This Is An Emergency -- We've Got To Use The Ax""",Congress
"Sunday, October 1, 1967",Planting Program,Advertising
"Tuesday, October 3, 1967","""Welcome To The Club""",Vietnam War
"Wednesday, October 4, 1967","""Now, Don't Forget To Read The Little Sayings We Put In With Them""",Johnson Administration
"Thursday, October 5, 1967","""Do You Give Purple Hearts To Prime Ministers?""",Vietnam War
"Friday, October 6, 1967","""You Wild Impetuous Wastrel!""",Johnson Administration
"Sunday, October 8, 1967","""I Am Hurt; A Plague O' Both Your Houses!""",Johnson Administration
"Tuesday, October 10, 1967","""Part Of What You Pay Is For What You Mail, And Part Is For What He Mails To You""",United States Postal Service
"Wednesday, October 11, 1967","""O Beautiful For Spacious RoadsThat Spread From Slum To Slum""",Special Interests
"Thursday, October 12, 1967","""My Dear Esteemed Honorable Colleague, After You""",Congress
"Friday, October 13, 1967",Faster Than Sound,Johnson Administration
"Sunday, October 15, 1967","""Be Assured We Are Keeping Her In A Secure Place""",Greece
"Tuesday, October 17, 1967","""First Class Means That You Travel Up Front""",United States Postal Service
"Wednesday, October 18, 1967","""I Want To Protect You Against Foreign Salesmen""",Senate
"Thursday, October 19, 1967","""Dean, I Think You've Let The Dragon Out Of The Bag""",Johnson Administration
"Friday, October 20, 1967","""It Says We Should Send Forth A Hawk""",Vietnam War
"Sunday, October 22, 1967","""I Hope Everyone Understands My Position""",Johnson Administration
"Tuesday, October 24, 1967",[Untitled],People's Republic of China
"Wednesday, October 25, 1967","""Help! I'm Getting Burned Again!""",Middle East
"Thursday, October 26, 1967","""Absolutely -- We've Got To Practice Real Down-To-Earth Economy""",Congress
"Friday, October 27, 1967",[Untitled],Vietnam War
"Sunday, October 29, 1967","""I'll Just Take Away That Other Dog's Bone, And Then I'll Have Both Of Them""",US Economy
"Tuesday, October 31, 1967","""Nonsense -- I Have A Firm Grip On The Reins""",Congress
"Wednesday, November 1, 1967","""One Side, Lady -- We're Looking For A Conspiracy""",Urban Issues
"Thursday, November 2, 1967","""Say -- What Ever Happened To That Good Old American Know-How We Used To Hear About?""",Vietnam War
"Friday, November 3, 1967","""Let's Get A Demonstration Going, Folks -- Everybody Grab A Picket Sign""",Johnson Administration
"Sunday, November 5, 1967","""As A Matter Of Industry Self-Restraint, We Want You Kids To Inhale Only Down To Your Ankles""",Tobacco Industry
"Tuesday, November 7, 1967",Crime In The Streets,Johnson Administration
"Wednesday, November 8, 1967","""You've Got To Admit I'm Even-Handed""",Congress
"Thursday, November 9, 1967","""I'm Sure It Has A Lot Of Significance, If I Only Knew What""","Congressional Elections, 1967"
"Friday, November 10, 1967","""I Thought We Were Getting A New Model""",South Vietnam
"Sunday, November 12, 1967",[Untitled],US Economy
"Tuesday, November 14, 1967",Lecture Platform,Congress
"Wednesday, November 15, 1967","""That Guy Nader Makes Me Sick""",US Economy
"Thursday, November 16, 1967","""Didn't Seem To Convert So Well Into A Warship""",Johnson Administration
"Friday, November 17, 1967",The Drugging Industry,Public Health
"Sunday, November 19, 1967","""We Never Thought About The Possibility Of A President Becoming An Actor""","Presidential Election, 1968"
"Tuesday, November 21, 1967","""Watch It, Mate""",Great Britain
"Wednesday, November 22, 1967","""Easy, Fella""","Presidential Election, 1968"
"Thursday, November 23, 1967","""I'm Getting Him Just About Where I Want Him -- Providing, Of Course, That He Still Stands Still""",Vietnam War
"Friday, November 24, 1967",Mouth-To-Mouth Resusciation,Johnson Administration
"Sunday, November 26, 1967","""Praise Allah -- You're Your Old Self Again!""",Middle East
"Tuesday, November 28, 1967","""Tell The Enemy I Am Donning My Gold Helmet To Give Battle""",France
"Wednesday, November 29, 1967",[Untitled],Johnson Administration
"Thursday, November 30, 1967","""Virginia, Your Little Friends Are Wrong. They Have Been Affected By The Skepticism Of A Skeptical Age ...""",Congress
"Friday, December 1, 1967","""If Those Damned Civilians Would Leave Us Alone We Could Wind Up The Whole Thing""",Vietnam War
"Sunday, December 3, 1967","""Where Do You Think You're Going, Mac?""","Presidential Election, 1968"
"Tuesday, December 5, 1967","""Another Thing, Dopey -- We Don't Like Paying Full Rates For The Propaganda Mail We Dump On You""",Congress
"Wednesday, December 6, 1967","""Hold Still, Boy, While I Gift-Wrap You""",Labor
"Thursday, December 7, 1967","""Okay -- Ready For Take-Off""","Presidential Election, 1968"
"Friday, December 8, 1967","""We're Gaining On 'Em -- Now Close In For The Kill""",Special Interests
"Sunday, December 10, 1967","""General, We May Have To Reclassify You""",Vietnam War
"Tuesday, December 12, 1967",Stump Speaker,Congress
"Wednesday, December 13, 1967","""Because It's Tradition, Son, That's Why""",World Economy
"Thursday, December 14, 1967","""It Turns Out It Was Just The Driver That Was Overheated""",Johnson Administration
"Friday, December 15, 1967","""Everything's Under Control""",Greece
"Sunday, December 17, 1967",Homebound,Congress
"Tuesday, December 19, 1967","""Quiet! How Can Hanoi Hear With Your Damn Cooing?""",Vietnam War
"Wednesday, December 20, 1967","""I Keep Thinking I May Have Forgotten Someone""",France
"Thursday, December 21, 1967","""Do You Think We'll Be Recognized Now -- Diplomatically, That Is?""",Greece
"Friday, December 22, 1967",Sticking Together,Vietnam War
"Tuesday, December 26, 1967","""Surely You've Heard Of The Instructions To 'Shake Well Before Using'""",Congress
"Wednesday, December 27, 1967","""I'm Afraid To Look""","Presidential Election, 1968"
"Thursday, December 28, 1967","""Never Saw A Guy Do So Much Traveling Without Seeming To Get Anywhere""","Presidential Election, 1968"
"Friday, December 29, 1967",Advance Man,Greece
"Sunday, December 31, 1967","""I Hate To Leave The Old Campus And The Shady Green Deals""",CIA
"Tuesday, January 2, 1968",[Untitled],"Presidential Election, 1968"
"Wednesday, January 3, 1968","""Ah, It's Nice And Warm Here -- And I Might Make It Even Warmer""",Cold War
"Thursday, January 4, 1968",Sacrificial Rite In Darkest Washington,Johnson Administration
"Friday, January 5, 1968","""Pst--You Think There's Something In The Wind?""",Vietnam War
"Monday, January 8, 1968","""We'd Have Kept The Price Down, But The Mean Old Government Made Us Put In This Safety Harness""",Automotive Industry
"Tuesday, January 9, 1968","""Guilty Of Revolutionary Activities! Take Him Away""",Soviet Union
"Wednesday, January 10, 1968","""As I Was Saying, All We Want Is A Sign -- If The Sign Will Just Say What We Want It To Say""",Vietnam War
"Thursday, January 11, 1968",1968 Handicap Event,"Presidential Election, 1968"
"Friday, January 12, 1968",[Untitled],Urban Issues
"Sunday, January 14, 1968","""Anyone Interested In Hot Pursuit In My Direction?""",Vietnam War
"Tuesday, January 16, 1968",Spirit Of Second Session,Johnson Administration
"Wednesday, January 17, 1968",[Untitled],Great Britain
"Thursday, January 18, 1968",State Of The Capital,Johnson Administration
"Friday, January 19, 1968",[Untitled],Johnson Administration
"Sunday, January 21, 1968","""Soldier, What's This I Hear About Your Having Ideas Of Your Own?""",Vietnam War
"Tuesday, January 23, 1968",Legislative Push,Senate
"Wednesday, January 24, 1968","""We Have Resumed Normal Diplomatic Contacts""",Johnson Administration
"Thursday, January 25, 1968","""Any Time You're Ready, Clark""",Johnson Administration
"Friday, January 26, 1968","""I Demand Equal Time!""","Congressional Elections, 1968"
"Sunday, January 28, 1968",[Untitled],Vietnam War
"Tuesday, January 30, 1968","""Cool It""",Johnson Administration
"Wednesday, January 31, 1968",[Untitled],Johnson Administration
"Thursday, February 1, 1968","""Everything's Okay -- They Never Reached The Mimeograph Machine""",Vietnam War
"Friday, February 2, 1968","""What You Need Is Something New, Like This""","Presidential Election, 1968"
"Sunday, February 4, 1968",Ground-To-Air Missile,Vietnam War
"Tuesday, February 6, 1968","""Boy, Fetch Me A Rights Bill Compromise. Hear?""",Civil Rights
"Wednesday, February 7, 1968","""Take Me Along""",Johnson Administration
"Thursday, February 8, 1968","""Yeah, We Should Have Done Something About That Roof""","Presidential Election, 1968"
"Friday, February 9, 1968","""Hey, You -- Pull Over To The Curb!""",Johnson Administration
"Sunday, February 11, 1968","""We'll Let The Overcoat Out All The Way, And The Robe Will Hardly Show At All""","Presidential Election, 1968"
"Tuesday, February 13, 1968","""I Don't Know If Either Side Is Winning, But I Know Who's Losing""",Vietnam War
"Wednesday, February 14, 1968","""Yeah, Chief, But On The Other Hand, Tyler, Polk, Fillmore, McKinley And Hoover Were Criticized Too""",Johnson Administration
"Thursday, February 15, 1968","""If You Were Seriously Offering Me That Carrot, You Wouldn't Be Hitting Me With That Stick""",Vietnam War
"Friday, February 16, 1968","""Man, Look At The People That Outfit Is Losing""",Johnson Administration
"Sunday, February 18, 1968","""Don't Be Naive -- It Was Just That Sign That Was Temporary""",Johnson Administration
"Tuesday, February 20, 1968","""In These Times Of Crises, How Could I Let The Nation Try To Get Along Without Me?""","Congressional Elections, 1968"
"Wednesday, February 21, 1968","""This War Is Too Serious To Be Left To Civilian Leadership""",Vietnam War
"Thursday, February 22, 1968","""So You See It's Actually Another Victory For Us, Because We Have Reason To Think They Really Wanted To Take California""",Vietnam War
"Friday, February 23, 1968","""And Where Do You Think YOU'RE Traveling?""",Johnson Administration
"Sunday, February 25, 1968","""Let's Face It, Men -- The Reports From The Front Aren't So Good""","Presidential Election, 1968"
"Tuesday, February 27, 1968","""Don't Be Discouraged -- I Still Believe In You""",Cold War
"Wednesday, February 28, 1968","""Your Honor, I've Come Up With the Final Solution To The Slum Problem""",Urban Issues
"Thursday, February 29, 1968","""Not So Fast There, Buster""","Presidential Election, 1968"
"Friday, March 1, 1968","""Same Old Story -- We Escalate, We Don't Seem To Get Anywhere, And We Can't Get Out""",Vietnam War
"Sunday, March 3, 1968","""It's A Shame The Way They Coddle Criminals -- I Mean The Unincorporated Ones""",Special Interests
"Tuesday, March 5, 1968",House Divided,Civil Rights
"Wednesday, March 6, 1968","""Don't Be A Coward -- Try It Again""","Presidential Election, 1968"
"Thursday, March 7, 1968","""You Go First, Sonny, Then Point Me Toward Him""",Presidential Elections--Process
"Friday, March 8, 1968","""This Should Be A Great Year For Us Sportsmen In The Cities""",Gun Controls
"Sunday, March 10, 1968","""Do You Find My Big Flapping Ears Drafty?""","Presidential Election, 1968"
"Tuesday, March 12, 1968","""I Didn't Think This Would Go On So Long""",Vietnam War
"Wednesday, March 13, 1968","""Is There Any Place Where We Can Look Forward To A Short Cool Summer?""",Johnson Administration
"Thursday, March 14, 1968","""Chief, Some Odd-ball Charging Like A Knight In Armor Thinks He Can --""","Presidential Election, 1968"
"Friday, March 15, 1968","""Just A Minute, Folks -- An Added Factor Seems To Have Gone Into The Little Old Computer""","Presidential Election, 1968"
"Sunday, March 17, 1968",Company Arrives,"Presidential Election, 1968"
"Tuesday, March 19, 1968","""I Say It's Spinach, And I Say The Hell With It""","Presidential Election, 1968"
"Wednesday, March 20, 1968","""Get ALL The Rooms Ready On Both Sides Of The Hall In Both Wings""","Presidential Election, 1968"
"Thursday, March 21, 1968","""Don't Get Me Wrong, Chief -- I'm Only Saying It Didn't Go Very Big In New Hampshire""","Presidential Election, 1968"
"Friday, March 22, 1968","""Sorry, Fella""","Presidential Election, 1968"
"Sunday, March 24, 1968","""Everything's Coming Up Roses""","Presidential Election, 1968"
"Tuesday, March 26, 1968","""I've Developed A Real Puritan Spirit -- Let's Have The Money In Nice Clean Bills""",Senate
"Wednesday, March 27, 1968",The Short Cool Spring,Johnson Administration
"Thursday, March 28, 1968",A Funny Thing Happened On The Trip To The Capitol',Johnson Administration
"Friday, March 29, 1968","""We'll Cleverly Seal The Door Closed From Just One Side""",Congress
"Sunday, March 31, 1968",Coalition Cocktail,Congress
"Tuesday, April 2, 1968","""Gave Proof Through The Night . . .""",Johnson Administration
"Wednesday, April 3, 1968","""Okay, Doc, I Won't Listen To Any More Political Announcements Without Wearing A Seat Belt""","Presidential Election, 1968"
"Thursday, April 4, 1968",Breakthrough,Vietnam War
"Friday, April 5, 1968",Civil Rights Report,"King, Martin Luther"
"Sunday, April 7, 1968",Enemies Of The Dream,"King, Martin Luther"
"Tuesday, April 9, 1968","""A Time Of Testing""","King, Martin Luther"
"Wednesday, April 10, 1968",[Untitled],Gun Controls
"Thursday, April 11, 1968","""Mr. Watson, Come Here, I Want You"" -- first words spoken over the telephone by Alexander Graham Bell",Johnson Administration
"Friday, April 12, 1968",The Light At The Top Of The Stairs,Civil Rights
"Sunday, April 14, 1968","""Let's Put It This Way--I'm Not Running Away""","Presidential Election, 1968"
"Tuesday, April 16, 1968","""They May Be Messages From Higher Civilizations -- They Don't Contain Any Commercials""",Space
"Wednesday, April 17, 1968","""Anything You Can Sing, I Can Sing Louder""",Vietnam War
"Thursday, April 18, 1968","""Nobody's Killing Us On Sight -- But Then Maybe Maybe They Can't See Us""",Urban Issues
"Friday, April 19, 1968","""Following This Free Discussion, We Will Celebrate Your New Liberty And Return You To Your Cell""",Greece
"Sunday, April 21, 1968","""Don't Panic -- I'll Cool Things Down An Save Your From That FIRE! FIRE!! FIRE!!!""",Johnson Administration
"Tuesday, April 23, 1968",Facing The Crisis,Urban Issues
"Wednesday, April 24, 1968","""You Must Have The Wrong Address -- We're A Very Prosperous People""",US Economy
"Thursday, April 25, 1968","""Too Bad There's No Mechanized Peacefare""",Vietnam War
"Friday, April 26, 1968","Friends, I Want To Remove Any Cause For Contention Between You Two Fine Fellow Democrats'","Presidential Election, 1968"
"Sunday, April 28, 1968","""With These Two Watchdogs You Can Feel Perfectly Safe -- And So Can Everyone Else""",Congress
"Tuesday, April 30, 1968","""Now, For My Third Triumphal Performance --""",Egypt
"Wednesday, May 1, 1968",[Untitled],"Presidential Election, 1968"
"Thursday, May 2, 1968","""You Were Only Supposed To Step On The Mat""","Presidential Election, 1968"
"Friday, May 3, 1968","""How Fortunate That I Happened Along To Look After You""",Johnson Administration
"Sunday, May 5, 1968",[Untitled],Protests
"Tuesday, May 7, 1968","""All We Want Is Old-Fashioned Law And Order Like We Used To Have Down Yere Thirty Years Ago""",Civil Rights
"Wednesday, May 8, 1968","""Pooh -- I Can Change The Outcome Of A Race Without Anyone Doing A Darn Thing Wrong""","Presidential Election, 1968"
"Thursday, May 9, 1968","""I Wonder If We've Been Gypsied""","Presidential Election, 1968"
"Friday, May 10, 1968","""But Think Of Those Poor Guys Back In Washington Trying To Reach A Budget Agreement With Congress""",Vietnam War
"Sunday, May 12, 1968",New Recruit,"Presidential Election, 1968"
"Tuesday, May 14, 1968","I'm Here At Last! By The Way, Have You Met Mother?'",Johnson Administration
"Wednesday, May 15, 1968","""This Gun Has Never Jammed""",Johnson Administration
"Thursday, May 16, 1968",[Untitled],"Presidential Election, 1968"
"Friday, May 17, 1968",The Tightrope Chase,Cold War
"Sunday, May 19, 1968","""Clyde, Are The Closing In On Us?""",Gun Controls
"Tuesday, May 21, 1968",The World Lecturer Comes Home,France
"Wednesday, May 22, 1968","""It's Awful The Way They're Trying To Influence Congress. Why Don't They Serve Cocktails And Make Campaign Contributions Like We Do?""",US Economy
"Thursday, May 23, 1968","""We'll Have More Influence With Him If We Help Him Defend Himself Against All Those Greeks""",Johnson Administration
"Friday, May 24, 1968",[Untitled],Johnson Administration
"Saturday, May 25, 1968","""It Evens Off--You'd Lose Privacy In Your Home, But You'd Have More Than You Wanted In a Police Station""",Congress
"Sunday, May 26, 1968","""Sorry But Child-Growing Doesn't Come Under Our Support Programs""",Johnson Administration
"Tuesday, May 28, 1968",Race,Civil Rights
"Wednesday, May 29, 1968","""We Can't Look Out For Everybody""",Congress
"Thursday, May 30, 1968",Happiness Is A Basket Of Warm Puppies,"Presidential Election, 1968"
"Friday, May 31, 1968","""I'm Fourteen. I Was Born On The Day Of The Supreme Court Decision""",Civil Rights
"Sunday, June 2, 1968","""Never Mind The War -- What Happens To The National Economy After The Campaign Spending Is Over?""",Johnson Administration
"Tuesday, June 4, 1968","""I'm Something Like Robin Hood -- I Take From The Poor And Give To The Rich""",Congress
"Wednesday, June 5, 1968","""Fill Me In On What's Going On In The World -- I've Been On My Coffee Break""",World Stability
"Thursday, June 6, 1968",The Vote To Kill,"Kennedy, Robert F."
"Friday, June 7, 1968",The Hands Still Reach Out,In Memoriam
"Sunday, June 9, 1968","""I Just Don't Know What This Country Is Coming To""","Kennedy, Robert F."
"Tuesday, June 11, 1968",Appropriations Dialogue,Johnson Administration
"Tuesday, July 30, 1968","""Up, Boy -- You Can't Backslide Now""","Presidential Election, 1968"
"Wednesday, July 31, 1968",Irresistible Force and Immovable Object,Birth Control
"Thursday, August 1, 1968","""I Think It's What's Called 'The New Politics'""",Protests
"Friday, August 2, 1968",You Idiots! I Told You Not To Run Me Up This Thing',"Presidential Election, 1968"
"Sunday, August 4, 1968","""Yeah, Chief -- I Think We Got It All Wrapped Up Again""","Presidential Election, 1968"
"Tuesday, August 6, 1968","""You Know What? If We Don't Win This Year, Maybe We Should Try Something Different In 1972""","Presidential Election, 1968"
"Wednesday, August 7, 1968","""I Can Lick Any Man In The White House Or Within A Radius Of One Mile""","Presidential Election, 1968"
"Thursday, August 8, 1968",[Untitled],"Presidential Election, 1968"
"Friday, August 9, 1968","""So What's New?""","Presidential Election, 1968"
"Sunday, August 11, 1968",The Highwaymen,Congress
"Tuesday, August 13, 1968","""I Don't Care What 'The Other Kids' Are Doing -- You Can't Wear That Outfit!""",Soviet Union
"Wednesday, August 14, 1968","""Have A Good Convention, Dear""","Presidential Election, 1968"
"Thursday, August 15, 1968","""Hello, Rocky? How About You And I And Lindsay Getting Together -- Not Right This Minute --""","Presidential Election, 1968"
"Friday, August 16, 1968","""Now, Just A Minute, Mac ---""","Presidential Election, 1968"
"Sunday, August 18, 1968","""Well, It's Certainly Not The Old Politics""","Presidential Election, 1968"
"Tuesday, August 20, 1968","""Hurry -- The Democrats Are Just Coming On""","Presidential Election, 1968"
"Wednesday, August 21, 1968","""It Would Help If You Could Come Down""","Presidential Election, 1968"
"Thursday, August 22, 1968","""On To The Past""",Soviet Union
"Friday, August 23, 1968","""I Didn't Go Into Czechoslovakia -- I'm Still Dictating Policy Here""",Soviet Union
"Sunday, August 25, 1968",Politics Of Happiness In Street Without Joy,"Presidential Election, 1968"
"Tuesday, August 27, 1968",War Casualty,"Presidential Election, 1968"
"Wednesday, August 28, 1968","""All Right, Ref -- Start Counting Him Out""","Presidential Election, 1968"
"Thursday, August 29, 1968","""Prague, Eh? We Got It From The 'Security' Forces In Chicago""","Presidential Election, 1968"
"Friday, August 30, 1968",The Overflowing Cup,"Presidential Election, 1968"
"Sunday, September 1, 1968","""If You Can Fix Him Up, I'll Try Some Too""","Presidential Election, 1968"
"Tuesday, September 3, 1968","""She Might Have Invaded Russia""",Soviet Union
"Wednesday, September 4, 1968","""Eh -- What Say?""","Congressional Elections, 1968"
"Thursday, September 5, 1968","""All Right Now, Team -- Heads Up -- We Can Win This Old Ball Game""","Presidential Election, 1968"
"Friday, September 6, 1968","""Whew! Can't We Find Some Other Route?""","Presidential Election, 1968"
"Sunday, September 8, 1968","""Patience -- In Time They Accepted My Pill""",Birth Control
"Tuesday, September 10, 1968","""I Think You'll Find That Camera Giving A Distorted Picture Of Events""",Protests
"Wednesday, September 11, 1968",The Apt Pupil,"Presidential Election, 1968"
"Thursday, September 12, 1968","""Cannon To Right Of Us, Cannon To Left Of Us, And Oh, Brother --""","Presidential Election, 1968"
"Friday, September 13, 1968",[Untitled],World Stability
"Sunday, September 15, 1968","""Psst -- Want To See Some Dirty Pictures?""",Johnson Administration
"Tuesday, September 17, 1968","""I Have A Weapon Too""",Congress
"Wednesday, September 18, 1968","""Come Out, Come Out, Whoever You Are!""","Presidential Election, 1968"
"Thursday, September 19, 1968","""Thanks, I Think""","Presidential Election, 1968"
"Friday, September 20, 1968","""Chicago, You Ain't Seen Nothin' Yet""",House Un-American Activities Committee
"Sunday, September 22, 1968","""I've Decided To Protest Too -- I'm Gonna Vote For Humphrey And Free Speech!""","Presidential Election, 1968"
"Tuesday, September 24, 1968","""And I'm Staying Right Here T Guard It For You""",Greece
"Wednesday, September 25, 1968","""Nothing To Get Excited About -- I Don't Hear Any Bombs""",Soviet Union
"Thursday, September 26, 1968","""Sock It To 'Em, Baby""",Senate
"Friday, September 27, 1968","""Did You Notice The Expiration Date Here?""",Vietnam War
"Sunday, September 29, 1968",[Untitled],"Presidential Election, 1968"
"Tuesday, October 1, 1968","""Right, George - The Streets Of This City Aren't Safe'","Presidential Election, 1968"
"Wednesday, October 2, 1968","""You And I Were Old Capitol Hill Colleagues Too""",Supreme Court
"Thursday, October 3, 1968","""I Don't Get Involved In Senate Matters Like Supreme Court Appointments""",Senate
"Friday, October 4, 1968","""So Much For Domestic And Foreign Problems --""","Presidential Election, 1968"
"Sunday, October 6, 1968","""Onward, My Brave Lads""","Presidential Election, 1968"
"Tuesday, October 8, 1968",Preoccupying Force,Soviet Union
"Wednesday, October 9, 1968","""And Now One Of The Year's Really Big Races --""",Congress
"Thursday, October 10, 1968",Glue Sniffing,"Presidential Election, 1968"
"Friday, October 11, 1968","""It's Okay To Come Out Now -- We Just Tore Down The Ring""","Presidential Election, 1968"
"Sunday, October 13, 1968","""Man, That Nixon Can Really Run""","Presidential Election, 1968"
"Tuesday, October 15, 1968","""You Sure There Won't Be A Re-Entry Problem?""","Presidential Election, 1968"
"Wednesday, October 16, 1968","""On Your Toes, Men -- Vice Presidential Candidate Coming In""","Presidential Election, 1968"
"Thursday, October 17, 1968","""I Didn't Think He'd Shoot Back""","Presidential Election, 1968"
"Friday, October 18, 1968","""We've Invented A New Kind Of Race This Year""","Presidential Election, 1968"
"Sunday, October 20, 1968","""Slums Are For You Cops To Go Into""","Presidential Election, 1968"
"Tuesday, October 22, 1968","""Then After Humphrey Gets Clobbered, We'll Pick Up The Pieces""","Presidential Election, 1968"
"Wednesday, October 23, 1968","""Ain't He The One?""","Presidential Election, 1968"
"Thursday, October 24, 1968","""And Furthermore ---- Say, Are You Sure You're Listening To Me?""","Presidential Election, 1968"
"Friday, October 25, 1968","""Right -- We've Completely Overcome The Old Five O'Clock Shadow""","Presidential Election, 1968"
"Sunday, October 27, 1968","""Mind You, I Don't Believe This Sign Which Someone Or Other Put Into My Hands""","Presidential Election, 1968"
"Tuesday, October 29, 1968","""Look Out For That Guy. He'd Be A Big Spender""","Presidential Election, 1968"
"Wednesday, October 30, 1968","""Now To Choose Among The Men Who Chose These Men""","Presidential Election, 1968"
"Thursday, October 31, 1968","""And Do You, Jane Voter, Take This Package --""","Presidential Election, 1968"
"Friday, November 1, 1968","""Now, Don't Do Anything That's Going To Make Us Look Silly""","Presidential Election, 1968"
"Sunday, November 3, 1968","""Of Course, It's The Last Minute, And It's Really Impossible For Him To Make It, And -- And -- And --""","Presidential Election, 1968"
"Tuesday, November 5, 1968","""We Were Busy Making Speeches On Law And Order""","Presidential Election, 1968"
"Wednesday, November 6, 1968","""Quiet, Children -- Daddy Is Still A Little Shaky""","Presidential Election, 1968"
"Thursday, November 7, 1968",[Untitled],"Presidential Election, 1968"
"Friday, November 8, 1968","""That's Odd -- Somehow I Get The Feeling That We Didn't Win""","Presidential Election, 1968"
"Sunday, November 10, 1968","""Shall We Agree Right Now To Replace That Bridge""","Presidential Election, 1968"
"Tuesday, November 12, 1968","""He Really Shrinks On You, Doesn't He?""","Presidential Election, 1968"
"Wednesday, November 13, 1968","""I See The Lame Ducks Are Flying Again""","Congressional Elections, 1968"
"Thursday, November 14, 1968","""First Of All, Can She Support Me In The Manner To Which I Have Become Accustomed?""",Vietnam War
"Friday, November 15, 1968","""Maybe We'd Better Wait And See What They Send Us For Christmas""",Space
"Sunday, November 17, 1968","""Greetings, Your Holiness""",Pope Paul VI
"Tuesday, November 19, 1968","""Ignore Those Whippersnappers. It Can't Happen Here In The U.S. House of Representatives""",Congress
"Wednesday, November 20, 1968","""You've Arrived Just In Time -- The Natives Have Been Getting Restless""",Johnson Administration
"Thursday, November 21, 1968","""Boy, If Only He Had Put Up That Kind Of Resistance In Vietnam""",Vietnam War
"Friday, November 22, 1968",Foreign Exchange,World Stability
"Sunday, November 24, 1968","""You Got Your Reading Matter, Sonny Boy, And I Got Mine""","Presidential Election, 1968"
"Tuesday, November 26, 1968","""Small Channel, Isn't It?""",World Stability
"Wednesday, November 27, 1968","""It's Saigon -- They Say They'll Come, But They Want To Enter Through The Arc de Triomphe""",Vietnam War
"Thursday, November 28, 1968","""It's Nice To Get Back To A Monetary Crisis I Can Understand""",World Stability
"Friday, November 29, 1968","""To Start With, We Have The Names Of A Couple Of Fellows Who Are Pretty Definitely Not In There""",Nixon Administration
"Sunday, December 1, 1968",[Untitled],Urban Issues
"Tuesday, December 3, 1968","The Victims Were Often ""Persons Who Had Broken No Law, Disobeyed No Order, Made No Threat ...""","Presidential Election, 1968"
"Wednesday, December 4, 1968","""I Guess It Really Is Time To Do Something About This""",US Economy
"Thursday, December 5, 1968","""As I Was Saying, It Should Be Given The Widest Possible Distribution""","Presidential Election, 1968"
"Friday, December 6, 1968","""Sissies! Where's Your Anti-School Spirit?""",Protests
"Sunday, December 8, 1968","""I Haven't Seen The Table Yet, But They're Bringing In Wrestling Mats, Convertible Sofas And Pillows""",Vietnam War
"Tuesday, December 10, 1968","""Down The Chimney Dick Nixolas Came With A Bound""",Nixon Administration
"Wednesday, December 11, 1968","""Every Campus Is Having Younger-Generation Trouble. This Is Just A Little Old Couple-Of-Centuries Gap""",Presidential Elections--Process
"Thursday, December 12, 1968","""To Start With, The Top Drawer Contains The Aspirin""",Nixon Administration
"Friday, December 13, 1968","""... 'Tis The Season To Be Jolly",Johnson Administration
"Sunday, December 15, 1968",What's My Line,Gun Controls
"Tuesday, December 17, 1968","""How Many Schools Have You Bugs Closed?""",Protests
"Wednesday, December 18, 1968","""What Shape Foxhole Does He Sit In?""",Vietnam War
"Thursday, December 19, 1968","""We've Got To Live, Don't We?""",Johnson Administration
"Friday, December 20, 1968","""One At A Time, Kiddies, One At A Time, Dammit!""",Nixon Administration
"Sunday, December 22, 1968","""You Fellows Have A Return Schedule?""",Cold War
"Tuesday, December 24, 1968",Silent Night?,Vietnam War
"Thursday, December 26, 1968",Man's Reach,Space
"Friday, December 27, 1968","""You Go Ahead -- I'm Still In A Holding Pattern""",Vietnam War
"Sunday, December 29, 1968",Moon Glow,Space
"Tuesday, December 31, 1968","""Those Domestic Brands Carry Quite A Wallop Too""",Public Health
"Wednesday, January 1, 1969","""Mind If I Look Over Your Shoulder?""",Nixon Administration
"Thursday, January 2, 1969","""This New Year Baby Looks Kind Of Familiar""",Congress
"Friday, January 3, 1969","""Relax -- That Talk About The Will Of The Majority Always Blows Over""","Presidential Election, 1968"
"Sunday, January 5, 1969","""I Never Catch Up!""",World Stability
"Tuesday, January 7, 1969","""Hark -- Did I Hear Somebody Knock Or Fail To Knock A While Ago?""",Congress
"Wednesday, January 8, 1969","""That's All  -- A Local Bus Will Be Along Later""",Congress
"Thursday, January 9, 1969","""Don't Rain On My Parade""","Presidential Election, 1968"
"Friday, January 10, 1969",Higher Education,Plane Hijacking
"Sunday, January 12, 1969","""What Transfer Of What Power?""",World Stability
"Tuesday, January 14, 1969",Waiting Room,World Stability
"Wednesday, January 15, 1969","""Oh, Boy, If Only I Weren't Held Back -- Isn't Anyone Holding Me Back?""",Senate
